round,client_id,participated,num_samples,update_norm_l2,update_norm_l1,update_norm_linf
34,10,1,144,67.12681579589844,165895.28125,0.4287942051887512
34,12,1,108,67.20242309570312,166078.46875,0.4189855754375458
34,13,1,149,67.15343475341797,165967.671875,0.43058061599731445
34,14,1,8,67.2381820678711,166220.0625,0.40805456042289734
34,15,1,154,67.1576919555664,165976.921875,0.4518113434314728
34,2,1,152,67.11697387695312,165871.859375,0.4348074197769165
34,4,1,117,67.19758605957031,166064.59375,0.4272151589393616
34,5,1,121,67.18345642089844,166074.796875,0.411197692155838
34,7,1,103,67.20689392089844,166118.796875,0.4204525649547577
34,8,1,120,67.18492126464844,166047.625,0.4164510667324066
35,1,1,34,67.15872192382812,165985.25,0.41860097646713257
35,10,1,144,67.11334228515625,165869.09375,0.41689765453338623
35,12,1,108,67.12818908691406,165876.25,0.4353809356689453
35,13,1,149,67.08051300048828,165769.546875,0.4409715235233307
35,14,1,8,67.16861724853516,166027.796875,0.4197235703468323
35,15,1,154,67.07801818847656,165766.21875,0.42947524785995483
35,2,1,152,67.07683563232422,165766.234375,0.4320492446422577
35,4,1,117,67.14065551757812,165923.15625,0.4189721941947937
35,5,1,121,67.07481384277344,165783.140625,0.41201314330101013
35,6,1,50,67.19012451171875,166050.875,0.44534143805503845
35,8,1,120,67.13473510742188,165917.765625,0.42633190751075745
35,9,1,204,67.0726089477539,165671.625,0.4563845098018646
36,1,1,34,67.08721923828125,165792.484375,0.4387742280960083
36,10,1,144,67.01466369628906,165588.34375,0.422014445066452
36,12,1,108,67.05535125732422,165675.84375,0.4302788972854614
36,14,1,8,67.09485626220703,165823.171875,0.42521634697914124
36,15,1,154,67.04066467285156,165662.84375,0.46517834067344666
36,2,1,152,67.00384521484375,165562.3125,0.4469560384750366
36,3,1,55,67.10720825195312,165823.578125,0.41455504298210144
36,4,1,117,67.05801391601562,165672.828125,0.42914238572120667
36,5,1,121,67.03849029541016,165674.109375,0.42208585143089294
36,7,1,103,67.05982208251953,165716.09375,0.42129671573638916
36,8,1,120,67.02899932861328,165598.171875,0.44138139486312866
36,9,1,204,67.05714416503906,165666.09375,0.4439362585544586
37,1,1,34,67.02180480957031,165608.953125,0.42240259051322937
37,10,1,144,66.94682312011719,165399.984375,0.44750893115997314
37,11,1,40,67.03189849853516,165619.546875,0.4340018630027771
37,12,1,108,66.98949432373047,165490.71875,0.43712350726127625
37,13,1,149,66.94065856933594,165379.0,0.44492480158805847
37,15,1,154,66.97401428222656,165474.859375,0.45470595359802246
37,2,1,152,66.97219848632812,165474.046875,0.44452252984046936
37,3,1,55,67.04257202148438,165627.0625,0.4339730739593506
37,4,1,117,67.00908660888672,165546.734375,0.43581295013427734
37,6,1,50,67.05464172363281,165669.140625,0.44739609956741333
37,7,1,103,66.96289825439453,165425.78125,0.42320314049720764
37,8,1,120,66.99853515625,165536.046875,0.43387243151664734
38,0,1,10,66.98515319824219,165498.546875,0.44943034648895264
38,10,1,144,66.89469909667969,165244.421875,0.44533640146255493
38,11,1,40,66.971435546875,165451.140625,0.44190987944602966
38,13,1,149,66.91844177246094,165313.9375,0.45431095361709595
38,14,1,8,66.96958923339844,165470.890625,0.4378877580165863
38,2,1,152,66.8857650756836,165222.765625,0.4510411024093628
38,3,1,55,66.98373413085938,165474.21875,0.4405743479728699
38,4,1,117,66.93436431884766,165324.34375,0.4620298147201538
38,5,1,121,66.91184997558594,165315.734375,0.4341026544570923
38,6,1,50,67.01268768310547,165510.515625,0.4602676033973694
38,7,1,103,66.93720245361328,165367.34375,0.4218350052833557
38,8,1,120,66.92190551757812,165307.9375,0.4421841502189636
39,0,1,10,66.92759704589844,165343.203125,0.4439864158630371
39,10,1,144,66.84278869628906,165098.890625,0.44376856088638306
39,11,1,40,66.92668914794922,165315.984375,0.46145254373550415
39,13,1,149,66.86520385742188,165163.6875,0.43294137716293335
39,15,1,154,66.86756896972656,165167.875,0.4693666696548462
39,2,1,152,66.86405181884766,165163.046875,0.45268869400024414
39,3,1,55,66.93592071533203,165319.515625,0.444640189409256
39,5,1,121,66.79917907714844,165006.390625,0.4335649907588959
39,6,1,50,66.94319152832031,165353.9375,0.4451017379760742
39,7,1,103,66.87466430664062,165176.28125,0.42982545495033264
39,8,1,120,66.8734130859375,165167.40625,0.44165027141571045
39,9,1,204,66.85662841796875,165079.515625,0.4608467221260071
40,0,1,10,66.86763763427734,165168.625,0.44699826836586
40,1,1,34,66.85389709472656,165134.1875,0.4465542137622833
40,10,1,144,66.78092193603516,164921.390625,0.4617515504360199
40,11,1,40,66.85667419433594,165135.3125,0.4474985599517822
40,12,1,108,66.83268737792969,165055.8125,0.43485885858535767
40,14,1,8,66.85173797607422,165141.109375,0.45737025141716003
40,2,1,152,66.77604675292969,164905.5625,0.4578765034675598
40,3,1,55,66.87003326416016,165152.328125,0.4387088418006897
40,4,1,117,66.85308837890625,165017.171875,0.5351715087890625
40,5,1,121,66.79845428466797,164993.828125,0.4392063319683075
40,7,1,103,66.8057861328125,164987.390625,0.4447465240955353
40,9,1,204,66.79761505126953,164903.609375,0.47864314913749695
41,10,1,144,66.7639389038086,164868.140625,0.46344423294067383
41,12,1,108,66.75237274169922,164802.515625,0.46575403213500977
41,13,1,149,66.75523376464844,164848.5625,0.4724993109703064
41,14,1,8,66.8115234375,165010.265625,0.455868661403656
41,15,1,154,66.7534408569336,164845.28125,0.4829172194004059
41,2,1,152,66.75021362304688,164841.375,0.45909377932548523
41,3,1,55,66.82335662841797,164985.75,0.45304131507873535
41,4,1,117,66.78527069091797,164911.40625,0.4560285210609436
41,5,1,121,66.7196273803711,164771.8125,0.4433262348175049
41,6,1,50,66.84154510498047,165042.4375,0.46065986156463623
41,7,1,103,66.7646484375,164859.765625,0.4368039667606354
41,8,1,120,66.76287078857422,164850.3125,0.46278896927833557
42,0,1,10,66.75183868408203,164842.296875,0.47484344244003296
42,1,1,34,66.73890686035156,164807.109375,0.46850430965423584
42,10,1,144,66.69408416748047,164677.34375,0.46377742290496826
42,11,1,40,66.76068878173828,164821.390625,0.48166704177856445
42,12,1,108,66.7204818725586,164731.28125,0.4549901485443115
42,2,1,152,66.63177490234375,164495.5,0.46320486068725586
42,3,1,55,66.75762939453125,164828.40625,0.45414870977401733
42,5,1,121,66.65380096435547,164586.828125,0.456917405128479
42,6,1,50,66.77896881103516,164863.375,0.4674259126186371
42,7,1,103,66.70083618164062,164677.265625,0.45160365104675293
42,8,1,120,66.70018005371094,164669.65625,0.469952791929245
42,9,1,204,66.70851135253906,164674.59375,0.4695413112640381
43,1,1,34,66.68524932861328,164637.0625,0.4759123921394348
43,11,1,40,66.69960021972656,164673.5,0.47453317046165466
43,12,1,108,66.63935852050781,164475.0,0.4659585952758789
43,13,1,149,66.63764953613281,164511.453125,0.4795728921890259
43,15,1,154,66.5740966796875,164329.15625,0.4897836446762085
43,2,1,152,66.63753509521484,164513.3125,0.4879951477050781
43,4,1,117,66.65631103515625,164525.90625,0.4795437157154083
43,5,1,121,66.60383605957031,164438.96875,0.46353673934936523
43,6,1,50,66.73493194580078,164725.875,0.4602435529232025
43,7,1,103,66.64550018310547,164521.375,0.46065807342529297
43,8,1,120,66.66419982910156,164576.15625,0.46084022521972656
43,9,1,204,66.65030670166016,164506.90625,0.4750715494155884
44,0,1,10,66.6373291015625,164504.40625,0.4845336079597473
44,10,1,144,66.57765197753906,164340.359375,0.47992292046546936
44,12,1,108,66.60314178466797,164390.765625,0.4735802412033081
44,13,1,149,66.56938171386719,164319.0,0.48142775893211365
44,14,1,8,66.6288070678711,164487.421875,0.4741230607032776
44,2,1,152,66.54308319091797,164238.328125,0.48871973156929016
44,3,1,55,66.6415786743164,164478.546875,0.4697107970714569
44,4,1,117,66.6109619140625,164373.578125,0.4710322618484497
44,5,1,121,66.54190063476562,164255.890625,0.4819186329841614
44,6,1,50,66.66730499267578,164535.484375,0.4671342968940735
44,7,1,103,66.60044860839844,164395.625,0.46112149953842163
44,9,1,204,66.55172729492188,164167.625,0.5010178685188293
45,0,1,10,66.56986236572266,164319.0625,0.4819641709327698
45,1,1,34,66.56119537353516,164285.671875,0.4824351966381073
45,10,1,144,66.46481323242188,164008.21875,0.49402478337287903
45,11,1,40,66.57234954833984,164309.15625,0.475924551486969
45,12,1,108,66.54397583007812,164219.3125,0.4881621301174164
45,13,1,149,66.45197296142578,163972.890625,0.5071268081665039
45,14,1,8,66.56153869628906,164298.28125,0.49462103843688965
45,15,1,154,66.45264434814453,163972.921875,0.4951218068599701
45,2,1,152,66.48235321044922,164061.4375,0.4947237968444824
45,4,1,117,66.55750274658203,164210.1875,0.501076340675354
45,5,1,121,66.4793472290039,164079.1875,0.47699931263923645
45,8,1,120,66.50503540039062,164099.15625,0.4797791540622711
46,1,1,34,66.49574279785156,164099.625,0.48436257243156433
46,10,1,144,66.45125579833984,163979.0625,0.4897737503051758
46,11,1,40,66.50493621826172,164118.609375,0.48436254262924194
46,12,1,108,66.45328521728516,163934.03125,0.4821634590625763
46,15,1,154,66.41267395019531,163869.546875,0.4981938898563385
46,2,1,152,66.4171142578125,163879.25,0.5011330842971802
46,3,1,55,66.51620483398438,164116.8125,0.4934476315975189
46,5,1,121,66.44512939453125,163977.1875,0.4858234226703644
46,6,1,50,66.53215026855469,164167.953125,0.4922001361846924
46,7,1,103,66.44391632080078,163930.5625,0.4611651599407196
46,8,1,120,66.4742202758789,164029.875,0.4947294592857361
46,9,1,204,66.42488861083984,163809.0,0.5220582485198975
47,1,1,34,66.43640899658203,163927.875,0.47981804609298706
47,12,1,108,66.39179992675781,163759.875,0.496721088886261
47,13,1,149,66.32374572753906,163611.0,0.4967052936553955
47,14,1,8,66.43756866455078,163945.671875,0.4957945942878723
47,15,1,154,66.39012145996094,163798.078125,0.5273104906082153
47,2,1,152,66.35848236083984,163706.828125,0.5024006962776184
47,3,1,55,66.45560455322266,163945.015625,0.4799071252346039
47,4,1,117,66.41653442382812,163856.203125,0.4915914535522461
47,5,1,121,66.3848648071289,163801.625,0.4841945469379425
47,7,1,103,66.41202545166016,163854.75,0.4912559390068054
47,8,1,120,66.38308715820312,163743.96875,0.4974280893802643
47,9,1,204,66.40177154541016,163793.796875,0.4985616207122803
48,0,1,10,66.38196563720703,163778.96875,0.4993552267551422
48,1,1,34,66.3689956665039,163736.78125,0.4746279716491699
48,10,1,144,66.2746810913086,163463.59375,0.5037604570388794
48,11,1,40,66.39251708984375,163764.75,0.49201643466949463
48,12,1,108,66.32760620117188,163575.703125,0.49933499097824097
48,13,1,149,66.29554748535156,163525.875,0.508755087852478
48,14,1,8,66.3726577758789,163762.5,0.49358561635017395
48,15,1,154,66.25920867919922,163424.828125,0.5117009282112122
48,3,1,55,66.38681030273438,163765.21875,0.49217385053634644
48,4,1,117,66.34703826904297,163662.390625,0.4832201302051544
48,6,1,50,66.39722442626953,163790.953125,0.489799827337265
48,9,1,204,66.339111328125,163612.703125,0.512506902217865
49,0,1,10,66.33531951904297,163637.546875,0.5143918395042419
49,1,1,34,66.32496643066406,163599.953125,0.4993745684623718
49,10,1,144,66.2313461303711,163330.09375,0.5198253393173218
49,11,1,40,66.34815979003906,163628.625,0.5148972868919373
49,13,1,149,66.27659606933594,163466.828125,0.5005791783332825
49,15,1,154,66.2430191040039,163371.859375,0.5256931781768799
49,2,1,152,66.26814270019531,163453.546875,0.5101162791252136
49,3,1,55,66.33946228027344,163624.15625,0.4880821108818054
49,4,1,117,66.29562377929688,163443.734375,0.49778562784194946
49,6,1,50,66.38343048095703,163685.890625,0.513039767742157
49,7,1,103,66.3015365600586,163533.09375,0.4749968647956848
49,9,1,204,66.26243591308594,163324.078125,0.5489745736122131
50,0,1,10,66.26822662353516,163454.53125,0.5068069100379944
50,10,1,144,66.2617416381836,163430.40625,0.5084770321846008
50,12,1,108,66.26526641845703,163443.28125,0.5064634680747986
50,14,1,8,66.26644134521484,163450.734375,0.5124488472938538
50,2,1,152,66.26530456542969,163442.75,0.5085474848747253
50,3,1,55,66.27083587646484,163454.8125,0.505174994468689
50,4,1,117,66.26486206054688,163442.625,0.4936438500881195
50,5,1,121,66.25690460205078,163423.3125,0.49796372652053833
50,6,1,50,66.2730941772461,163462.046875,0.5079071521759033
50,7,1,103,66.26519012451172,163444.234375,0.5022209882736206
50,8,1,120,66.26237487792969,163434.3125,0.5063620805740356
50,9,1,204,66.26180267333984,163425.4375,0.5075840950012207
51,0,1,10,66.26598358154297,163444.640625,0.5063600540161133
51,1,1,34,66.26502990722656,163441.828125,0.5060824155807495
51,10,1,144,66.26158905029297,163427.484375,0.5073711276054382
51,11,1,40,66.26472473144531,163440.625,0.5065761804580688
51,14,1,8,66.26686096191406,163445.546875,0.5112538933753967
51,15,1,154,66.26392364501953,163434.40625,0.5135887265205383
51,2,1,152,66.2560043334961,163414.109375,0.5090140700340271
51,3,1,55,66.26702117919922,163444.296875,0.5058990120887756
51,4,1,117,66.25721740722656,163417.796875,0.5022372603416443
51,6,1,50,66.2706069946289,163451.78125,0.5007480978965759
51,8,1,120,66.25889587402344,163422.0625,0.5052133202552795
51,9,1,204,66.2572250366211,163411.203125,0.50981205701828
52,0,1,10,66.26372528076172,163435.65625,0.5067888498306274
52,10,1,144,66.26136016845703,163425.359375,0.5088292360305786
52,12,1,108,66.25684356689453,163415.09375,0.5075171589851379
52,13,1,149,66.25247955322266,163402.234375,0.5097652673721313
52,14,1,8,66.26334381103516,163434.6875,0.5113130807876587
52,2,1,152,66.25928497314453,163421.421875,0.5078049898147583
52,3,1,55,66.26445007324219,163432.453125,0.5018230676651001
52,4,1,117,66.25838470458984,163420.0,0.5047099590301514
52,5,1,121,66.25818634033203,163420.546875,0.5004658699035645
52,6,1,50,66.26754760742188,163438.734375,0.5005127787590027
52,8,1,120,66.25555419921875,163410.953125,0.5078025460243225
52,9,1,204,66.25516510009766,163407.359375,0.5037308931350708
53,1,1,34,66.25787353515625,163418.203125,0.504628598690033
53,10,1,144,66.25016784667969,163392.96875,0.5066652894020081
53,11,1,40,66.256591796875,163414.15625,0.5057529211044312
53,14,1,8,66.25965118408203,163421.859375,0.5112017393112183
53,15,1,154,66.24742126464844,163387.015625,0.5192856192588806
53,3,1,55,66.2605209350586,163421.75,0.5023936033248901
53,4,1,117,66.25355529785156,163405.3125,0.5053569674491882
53,5,1,121,66.24811553955078,163390.765625,0.5012190937995911
53,6,1,50,66.26148986816406,163422.171875,0.5024473667144775
53,7,1,103,66.25048065185547,163396.578125,0.5016595125198364
53,8,1,120,66.25318145751953,163403.1875,0.5069267153739929
53,9,1,204,66.25375366210938,163402.890625,0.5062314867973328
54,0,1,10,66.25403594970703,163406.609375,0.503773033618927
54,10,1,144,66.24771118164062,163385.9375,0.5086573362350464
54,11,1,40,66.25159454345703,163398.359375,0.5032705068588257
54,12,1,108,66.24871063232422,163391.390625,0.5068536996841431
54,14,1,8,66.25479125976562,163407.203125,0.5117537975311279
54,15,1,154,66.2420883178711,163371.5625,0.5170605182647705
54,3,1,55,66.25438690185547,163405.1875,0.5003817677497864
54,4,1,117,66.24040222167969,163370.8125,0.5068694353103638
54,6,1,50,66.2566909790039,163407.984375,0.5060266852378845
54,7,1,103,66.24641418457031,163385.71875,0.4991334080696106
54,8,1,120,66.24976348876953,163393.90625,0.5087168216705322
54,9,1,204,66.24136352539062,163365.953125,0.5107904672622681
55,0,1,10,66.24911499023438,163391.5,0.5075387358665466
55,10,1,144,66.2392578125,163361.359375,0.5113188624382019
55,11,1,40,66.24630737304688,163385.015625,0.5036600232124329
55,14,1,8,66.24895477294922,163390.875,0.5104338526725769
55,15,1,154,66.236572265625,163355.578125,0.516047477722168
55,2,1,152,66.24201202392578,163372.71875,0.5065474510192871
55,3,1,55,66.24871826171875,163386.328125,0.5018665194511414
55,4,1,117,66.2369155883789,163358.734375,0.5003868937492371
55,5,1,121,66.2369384765625,163359.03125,0.5017896294593811
55,7,1,103,66.24345397949219,163376.671875,0.5015966296195984
55,8,1,120,66.23884582519531,163363.5,0.5036474466323853
55,9,1,204,66.23918151855469,163360.671875,0.5077296495437622
56,0,1,10,66.24072265625,163369.609375,0.506797730922699
56,1,1,34,66.23930358886719,163365.90625,0.5070428252220154
56,12,1,108,66.23052978515625,163340.546875,0.5017818808555603
56,13,1,149,66.22769927978516,163333.375,0.511498749256134
56,15,1,154,66.22882080078125,163335.1875,0.5159187316894531
56,3,1,55,66.24164581298828,163366.953125,0.5006998181343079
56,4,1,117,66.22937774658203,163338.875,0.5019574165344238
56,5,1,121,66.2322769165039,163346.6875,0.4982498586177826
56,6,1,50,66.24224853515625,163371.265625,0.503715991973877
56,7,1,103,66.23217010498047,163345.359375,0.5002014636993408
56,8,1,120,66.23443603515625,163351.0625,0.506917417049408
56,9,1,204,66.2283935546875,163330.09375,0.5085558295249939
57,0,1,10,66.23448181152344,163351.703125,0.5049957633018494
57,1,1,34,66.23207092285156,163344.71875,0.5076937675476074
57,10,1,144,66.22734069824219,163329.921875,0.5051701664924622
57,12,1,108,66.22360229492188,163321.984375,0.5040501952171326
57,14,1,8,66.23423767089844,163350.671875,0.5110265612602234
57,15,1,154,66.22586822509766,163326.546875,0.5138789415359497
57,2,1,152,66.2196273803711,163312.109375,0.5070182085037231
57,3,1,55,66.23348999023438,163345.734375,0.49979689717292786
57,4,1,117,66.22479248046875,163326.34375,0.5027742981910706
57,5,1,121,66.22880554199219,163336.8125,0.4977608621120453
57,6,1,50,66.23477935791016,163348.734375,0.5014959573745728
57,7,1,103,66.22626495361328,163330.28125,0.5004175901412964
58,0,1,10,66.2287368774414,163335.28125,0.5053915977478027
58,10,1,144,66.21813201904297,163304.421875,0.5050983428955078
58,11,1,40,66.2245864868164,163324.515625,0.5050920248031616
58,12,1,108,66.2173080444336,163304.9375,0.503110408782959
58,13,1,149,66.21358489990234,163295.203125,0.5125957727432251
58,14,1,8,66.22772979736328,163333.109375,0.5096502900123596
58,15,1,154,66.21884155273438,163307.921875,0.5154833197593689
58,2,1,152,66.21359252929688,163295.40625,0.5090091228485107
58,4,1,117,66.22097778320312,163316.40625,0.5007352232933044
58,7,1,103,66.21798706054688,163307.578125,0.5027688145637512
58,8,1,120,66.22288513183594,163320.25,0.5048827528953552
58,9,1,204,66.21720123291016,163302.0,0.5073378682136536
59,0,1,10,66.2198257446289,163311.375,0.5053674578666687
59,1,1,34,66.21632385253906,163302.484375,0.5049131512641907
59,10,1,144,66.20902252197266,163280.0,0.5062983632087708
59,13,1,149,66.208740234375,163282.4375,0.5107952356338501
59,14,1,8,66.21971893310547,163311.25,0.5094650387763977
59,15,1,154,66.21432495117188,163295.8125,0.5136550664901733
59,2,1,152,66.20881652832031,163282.828125,0.5085550546646118
59,3,1,55,66.21900939941406,163308.546875,0.5045908689498901
59,5,1,121,66.2105712890625,163287.75,0.4970148801803589
59,7,1,103,66.2135009765625,163296.125,0.5012091994285583
59,8,1,120,66.21250915527344,163291.265625,0.5049049258232117
59,9,1,204,66.20513916015625,163268.328125,0.5107008218765259
60,0,1,10,66.21308898925781,163292.8125,0.5083866119384766
60,10,1,144,66.20157623291016,163260.421875,0.5087209343910217
60,12,1,108,66.20354461669922,163268.453125,0.5036904215812683
60,13,1,149,66.20074462890625,163261.3125,0.5095876455307007
60,15,1,154,66.19830322265625,163253.578125,0.5114602446556091
60,3,1,55,66.21123504638672,163285.828125,0.49648812413215637
60,4,1,117,66.20368194580078,163268.796875,0.49757587909698486
60,5,1,121,66.20005798339844,163259.328125,0.4995269179344177
60,6,1,50,66.2131576538086,163292.625,0.5011231899261475
60,7,1,103,66.20420837402344,163270.609375,0.5018999576568604
60,8,1,120,66.20266723632812,163265.328125,0.5021077394485474
60,9,1,204,66.19689178466797,163247.296875,0.5066734552383423
61,0,1,10,66.20355987548828,163268.046875,0.5040868520736694
61,1,1,34,66.20114135742188,163262.625,0.5048718452453613
61,11,1,40,66.19898986816406,163257.53125,0.5022784471511841
61,12,1,108,66.19482421875,163244.703125,0.5013871788978577
61,13,1,149,66.19670104980469,163249.8125,0.506140947341919
61,14,1,8,66.20287322998047,163266.34375,0.5061759352684021
61,15,1,154,66.18919372558594,163229.3125,0.5120363831520081
61,2,1,152,66.18828582763672,163228.125,0.5057419538497925
61,4,1,117,66.19160461425781,163236.375,0.501549482345581
61,7,1,103,66.19297790527344,163240.0625,0.5006906986236572
61,8,1,120,66.19288635253906,163239.65625,0.5048396587371826
61,9,1,204,66.18782043457031,163222.9375,0.5080329179763794
62,1,1,34,66.19327545166016,163239.859375,0.5047854781150818
62,10,1,144,66.18773651123047,163223.9375,0.5057181119918823
62,12,1,108,66.18946838378906,163230.890625,0.5004041194915771
62,15,1,154,66.18509674072266,163218.328125,0.5134319067001343
62,2,1,152,66.18428802490234,163217.1875,0.5056878924369812
62,3,1,55,66.19366455078125,163239.375,0.4975990951061249
62,4,1,117,66.18632507324219,163225.53125,0.49463048577308655
62,5,1,121,66.18553161621094,163220.671875,0.49790215492248535
62,6,1,50,66.19491577148438,163242.375,0.501899778842926
62,7,1,103,66.1837158203125,163216.640625,0.49526554346084595
62,8,1,120,66.18486785888672,163217.90625,0.5001049041748047
62,9,1,204,66.18047332763672,163202.984375,0.5070246458053589
63,0,1,10,66.18597412109375,163221.9375,0.5045753717422485
63,1,1,34,66.18444061279297,163217.171875,0.504144549369812
63,11,1,40,66.18256378173828,163214.703125,0.49950751662254333
63,12,1,108,66.17578887939453,163193.6875,0.50146484375
63,13,1,149,66.17191314697266,163184.109375,0.5065361261367798
63,14,1,8,66.18526458740234,163220.59375,0.5051751136779785
63,15,1,154,66.17218017578125,163184.390625,0.5117456912994385
63,3,1,55,66.18526458740234,163219.015625,0.5003135204315186
63,4,1,117,66.17608642578125,163196.453125,0.49987831711769104
63,5,1,121,66.17284393310547,163187.734375,0.49774304032325745
63,6,1,50,66.18585968017578,163218.546875,0.49949023127555847
63,9,1,204,66.1749038696289,163189.3125,0.5091457366943359
64,1,1,34,66.17768096923828,163198.359375,0.504909098148346
64,11,1,40,66.17630767822266,163195.734375,0.5019676089286804
64,12,1,108,66.16923522949219,163175.875,0.5025471448898315
64,14,1,8,66.17938232421875,163203.875,0.5056160688400269
64,15,1,154,66.16581726074219,163166.859375,0.5107963681221008
64,2,1,152,66.17198181152344,163185.171875,0.5061384439468384
64,3,1,55,66.17864990234375,163199.71875,0.4979848861694336
64,4,1,117,66.16722106933594,163171.953125,0.500490665435791
64,6,1,50,66.18016815185547,163202.1875,0.500119149684906
64,7,1,103,66.16921997070312,163177.109375,0.49353960156440735
64,8,1,120,66.17122650146484,163182.90625,0.5045681595802307
64,9,1,204,66.16781616210938,163170.96875,0.5045149326324463
65,0,1,10,66.1727066040039,163185.140625,0.502985954284668
65,1,1,34,66.17034912109375,163179.828125,0.5040616989135742
65,10,1,144,66.16156768798828,163152.890625,0.5031347274780273
65,11,1,40,66.16859436035156,163174.15625,0.501931369304657
65,12,1,108,66.16395568847656,163162.046875,0.5051155090332031
65,14,1,8,66.17259979248047,163184.8125,0.5041640996932983
65,15,1,154,66.1583023071289,163146.46875,0.5132135152816772
65,3,1,55,66.1709213256836,163177.359375,0.4974038302898407
65,4,1,117,66.15960693359375,163151.5625,0.5014516115188599
65,6,1,50,66.17217254638672,163180.84375,0.49800390005111694
65,7,1,103,66.1644058227539,163164.03125,0.49886471033096313
65,9,1,204,66.1646728515625,163162.53125,0.5076239109039307
66,0,1,10,66.16582489013672,163167.078125,0.5022901892662048
66,1,1,34,66.16321563720703,163160.0,0.5016627907752991
66,10,1,144,66.15533447265625,163135.921875,0.5028993487358093
66,11,1,40,66.16263580322266,163158.75,0.5032135248184204
66,14,1,8,66.16586303710938,163166.296875,0.5041505098342896
66,15,1,154,66.15635681152344,163140.453125,0.5079123377799988
66,2,1,152,66.1509780883789,163127.6875,0.504492461681366
66,3,1,55,66.1641616821289,163159.421875,0.4972923994064331
66,5,1,121,66.15216827392578,163131.8125,0.49682196974754333
66,7,1,103,66.1579360961914,163146.0625,0.49832022190093994
66,8,1,120,66.1607894897461,163153.578125,0.49861016869544983
66,9,1,204,66.15048217773438,163122.09375,0.5093087553977966
67,1,1,34,66.15595245361328,163139.546875,0.5026056170463562
67,10,1,144,66.15164947509766,163125.90625,0.5040463805198669
67,11,1,40,66.1554183959961,163138.25,0.5019102692604065
67,14,1,8,66.15811157226562,163146.390625,0.5048952102661133
67,2,1,152,66.1440200805664,163108.734375,0.5035723447799683
67,3,1,55,66.15731048583984,163140.984375,0.4973546266555786
